epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
0,0.5216915607452393,0.47830843925476074,0.8934389352798462,0.5667851567268372,0.8122453093528748,0.6028633117675781,0.43209683895111084,0.565079391002655,0.4364466667175293,0.8934389352798462,0.5667851567268372,0.8122453093528748,0.6028633117675781,0.4364466667175293,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
1,0.5198153257369995,0.4801846742630005,0.893082320690155,0.5656129121780396,0.8112255334854126,0.6004316806793213,0.4350827932357788,0.5645681619644165,0.43864285945892334,0.893082320690155,0.5656129121780396,0.8112255334854126,0.6004316806793213,0.43864285945892334,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
2,0.5179548859596252,0.48204511404037476,0.8927251696586609,0.5644332766532898,0.8101963400840759,0.5993051528930664,0.43805092573165894,0.5640527009963989,0.4408445954322815,0.8927251696586609,0.5644332766532898,0.8101963400840759,0.5993051528930664,0.4408445954322815,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
3,0.5160993337631226,0.48390066623687744,0.8923664689064026,0.5632429122924805,0.8091554045677185,0.599395751953125,0.44101470708847046,0.5635387897491455,0.4430488348007202,0.8923664689064026,0.5632429122924805,0.8091554045677185,0.599395751953125,0.4430488348007202,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
4,0.5142462253570557,0.48575377464294434,0.8920102119445801,0.5620543360710144,0.8081135749816895,0.598811686038971,0.4439772367477417,0.5630367398262024,0.4452563524246216,0.8920102119445801,0.5620543360710144,0.8081135749816895,0.598811686038971,0.4452563524246216,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
5,0.5123900175094604,0.48760998249053955,0.8916584849357605,0.560874879360199,0.8070773482322693,0.5987914204597473,0.44694119691848755,0.5625522136688232,0.4474714398384094,0.8916584849357605,0.560874879360199,0.8070773482322693,0.5987914204597473,0.4474714398384094,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
6,0.5105283856391907,0.4894716143608093,0.8913125991821289,0.5597085356712341,0.8060503602027893,0.5974376797676086,0.44991177320480347,0.5620907545089722,0.44970256090164185,0.8913125991821289,0.5597085356712341,0.8060503602027893,0.5974376797676086,0.44970256090164185,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
7,0.50865238904953,0.49134761095046997,0.8909727334976196,0.5585553646087646,0.8050331473350525,0.5961676836013794,0.4528976082801819,0.561654806137085,0.45196038484573364,0.8909727334976196,0.5585553646087646,0.8050331473350525,0.5961676836013794,0.45196038484573364,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
8,0.5067542791366577,0.4932457208633423,0.8906381726264954,0.55741286277771,0.8040234446525574,0.5950431227684021,0.4559101462364197,0.5612449645996094,0.45425474643707275,0.8906381726264954,0.55741286277771,0.8040234446525574,0.5950431227684021,0.45425474643707275,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
9,0.5048237442970276,0.4951762557029724,0.8903084993362427,0.5562787055969238,0.8030194640159607,0.5956262350082397,0.45896029472351074,0.5608624219894409,0.4565926790237427,0.8903084993362427,0.5562787055969238,0.8030194640159607,0.5956262350082397,0.4565926790237427,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
