epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
24,0.4900807738304138,0.5099192261695862,0.8742923140525818,0.4976484179496765,0.7474368810653687,0.563361406326294,0.5105321407318115,0.5065610408782959,0.5101392269134521,0.8742923140525818,0.4976484179496765,0.7474368810653687,0.563361406326294,0.5101392269134521,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
25,0.48882579803466797,0.511174201965332,0.8738294243812561,0.4957442283630371,0.745496928691864,0.5599218606948853,0.5132063627243042,0.5054553747177124,0.5126791000366211,0.8738294243812561,0.4957442283630371,0.745496928691864,0.5599218606948853,0.5126791000366211,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
26,0.4875131845474243,0.5124868154525757,0.8733671307563782,0.49382448196411133,0.7435311079025269,0.5567198991775513,0.5159558653831482,0.5043963193893433,0.5152840614318848,0.8733671307563782,0.49382448196411133,0.7435311079025269,0.5567198991775513,0.5152840614318848,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
27,0.4861290454864502,0.5138709545135498,0.8729055523872375,0.4918884038925171,0.7415378093719482,0.5594871640205383,0.5187852382659912,0.5033876299858093,0.5179575681686401,0.8729055523872375,0.4918884038925171,0.7415378093719482,0.5594871640205383,0.5179575681686401,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
28,0.48468470573425293,0.5153152942657471,0.8724448084831238,0.48993539810180664,0.739516019821167,0.5592846274375916,0.5216989517211914,0.5024334192276001,0.5207032561302185,0.8724448084831238,0.48993539810180664,0.739516019821167,0.5592846274375916,0.5207032561302185,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
29,0.4831744432449341,0.5168255567550659,0.8719850182533264,0.48796510696411133,0.7374646067619324,0.5570027232170105,0.5247014760971069,0.5015379786491394,0.5235246419906616,0.8719850182533264,0.48796510696411133,0.7374646067619324,0.5570027232170105,0.5235246419906616,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
30,0.48159027099609375,0.5184097290039062,0.871526300907135,0.4859771728515625,0.7353827953338623,0.554936945438385,0.5277971029281616,0.5007061958312988,0.5264250040054321,0.871526300907135,0.4859771728515625,0.7353827953338623,0.554936945438385,0.5264250040054321,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
31,0.47992146015167236,0.5200785398483276,0.871069073677063,0.48397159576416016,0.7332695126533508,0.5566242933273315,0.5309902429580688,0.49994295835494995,0.5294077396392822,0.871069073677063,0.48397159576416016,0.7332695126533508,0.5566242933273315,0.5294077396392822,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
32,0.4781759977340698,0.5218240022659302,0.8706134557723999,0.4819478988647461,0.7311237454414368,0.555056631565094,0.5342853665351868,0.49925363063812256,0.532476544380188,0.8706134557723999,0.4819478988647461,0.7311237454414368,0.555056631565094,0.532476544380188,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
33,0.47633862495422363,0.5236613750457764,0.8701597452163696,0.4799060821533203,0.7289444804191589,0.5562997460365295,0.5376869440078735,0.49864381551742554,0.5356343984603882,0.8701597452163696,0.4799060821533203,0.7289444804191589,0.5562997460365295,0.5356343984603882,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
34,0.4744213819503784,0.5255786180496216,0.8697082996368408,0.4778462052345276,0.7267308235168457,0.5508379340171814,0.541199266910553,0.4981195330619812,0.5388846397399902,0.8697082996368408,0.4778462052345276,0.7267308235168457,0.5508379340171814,0.5388846397399902,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
35,0.4723961353302002,0.5276038646697998,0.8692596554756165,0.47576820850372314,0.7244818210601807,0.5519128441810608,0.5448269844055176,0.49768704175949097,0.5422305464744568,0.8692596554756165,0.47576820850372314,0.7244818210601807,0.5519128441810608,0.5422305464744568,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
36,0.4702754616737366,0.5297245383262634,0.8688140511512756,0.47367262840270996,0.7221968173980713,0.5495613813400269,0.5485743880271912,0.49735337495803833,0.5456752777099609,0.8688140511512756,0.47367262840270996,0.7221968173980713,0.5495613813400269,0.5456752777099609,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
37,0.46804094314575195,0.531959056854248,0.8683720827102661,0.4715595245361328,0.7198747396469116,0.5512446165084839,0.5524459481239319,0.4971253275871277,0.549221932888031,0.8683720827102661,0.4715595245361328,0.7198747396469116,0.5512446165084839,0.549221932888031,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
38,0.46570390462875366,0.5342960953712463,0.8679341673851013,0.4694293737411499,0.7175151109695435,0.5478468537330627,0.5564458966255188,0.49701082706451416,0.5528732538223267,0.8679341673851013,0.4694293737411499,0.7175151109695435,0.5478468537330627,0.5528732538223267,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_25__default_train_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_25/default_train_25.model
