epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
0,0.49884241819381714,0.5011575818061829,0.8746285438537598,0.49930816888809204,0.7492329478263855,0.5623472929000854,0.5006611347198486,0.4995502233505249,0.502856969833374,0.8746285438537598,0.49930816888809204,0.7492329478263855,0.5623472929000854,0.502856969833374,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
1,0.49815690517425537,0.5018430948257446,0.8742268681526184,0.49768298864364624,0.7476081252098083,0.5611622929573059,0.5025652647018433,0.4981802701950073,0.5047036409378052,0.8742268681526184,0.49768298864364624,0.7476081252098083,0.5611622929573059,0.5047036409378052,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
2,0.49747103452682495,0.502528965473175,0.8738273978233337,0.49605417251586914,0.7459744811058044,0.5604838728904724,0.5044721961021423,0.49681782722473145,0.5065608024597168,0.8738273978233337,0.49605417251586914,0.7459744811058044,0.5604838728904724,0.5065608024597168,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
3,0.4967820644378662,0.5032179355621338,0.8734312057495117,0.4944251775741577,0.7443355917930603,0.5598663091659546,0.5063847303390503,0.49546778202056885,0.5084323883056641,0.8734312057495117,0.4944251775741577,0.7443355917930603,0.5598663091659546,0.5084323883056641,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
4,0.4960860013961792,0.5039139986038208,0.8730387687683105,0.49279773235321045,0.7426931858062744,0.5588726997375488,0.508307695388794,0.4941346049308777,0.5103217959403992,0.8730387687683105,0.49279773235321045,0.7426931858062744,0.5588726997375488,0.5103217959403992,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
5,0.49537765979766846,0.5046223402023315,0.8726503849029541,0.4911726713180542,0.741048276424408,0.5578681826591492,0.5102455615997314,0.49282312393188477,0.5122316479682922,0.8726503849029541,0.4911726713180542,0.741048276424408,0.5578681826591492,0.5122316479682922,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
6,0.4946521520614624,0.5053478479385376,0.8722662925720215,0.48955094814300537,0.7394023537635803,0.5572102069854736,0.5122019052505493,0.49153876304626465,0.5141650438308716,0.8722662925720215,0.48955094814300537,0.7394023537635803,0.5572102069854736,0.5141650438308716,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
7,0.49390608072280884,0.5060939192771912,0.8718869686126709,0.48793405294418335,0.7377568483352661,0.5561442971229553,0.5141804814338684,0.4902874827384949,0.5161259174346924,0.8718869686126709,0.48793405294418335,0.7377568483352661,0.5561442971229553,0.5161259174346924,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
8,0.4931331276893616,0.5068668723106384,0.8715126514434814,0.48632270097732544,0.7361128330230713,0.5555481910705566,0.5161861181259155,0.48907458782196045,0.5181187391281128,0.8715126514434814,0.48632270097732544,0.7361128330230713,0.5555481910705566,0.5181187391281128,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
9,0.49232804775238037,0.5076719522476196,0.8711434602737427,0.48471665382385254,0.7344704270362854,0.5554620027542114,0.5182243585586548,0.4879046082496643,0.5201481580734253,0.8711434602737427,0.48471665382385254,0.7344704270362854,0.5554620027542114,0.5201481580734253,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
10,0.49148690700531006,0.5085130929946899,0.8707793354988098,0.48311591148376465,0.7328296899795532,0.5551934838294983,0.5203006267547607,0.4867819547653198,0.5222184658050537,0.8707793354988098,0.48311591148376465,0.7328296899795532,0.5551934838294983,0.5222184658050537,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
11,0.4906069040298462,0.5093930959701538,0.8704202175140381,0.48151981830596924,0.7311902642250061,0.5534307360649109,0.5224205255508423,0.4857112169265747,0.5243340730667114,0.8704202175140381,0.48151981830596924,0.7311902642250061,0.5534307360649109,0.5243340730667114,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
12,0.4896789789199829,0.5103210210800171,0.8700663447380066,0.4799283742904663,0.729552149772644,0.5524284839630127,0.5245893597602844,0.4846973419189453,0.5264997482299805,0.8700663447380066,0.4799283742904663,0.729552149772644,0.5524284839630127,0.5264997482299805,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
13,0.4886956810951233,0.5113043189048767,0.8697174787521362,0.4783409833908081,0.7279149293899536,0.5532407760620117,0.5268130302429199,0.4837454557418823,0.5287204384803772,0.8697174787521362,0.4783409833908081,0.7279149293899536,0.5532407760620117,0.5287204384803772,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
14,0.48765718936920166,0.5123428106307983,0.8693738579750061,0.4767569899559021,0.7262781262397766,0.5525105595588684,0.5290977954864502,0.4828607439994812,0.5310014486312866,0.8693738579750061,0.4767569899559021,0.7262781262397766,0.5525105595588684,0.5310014486312866,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
15,0.48655593395233154,0.5134440660476685,0.8690353631973267,0.47517573833465576,0.7246412038803101,0.5509752631187439,0.5314502120018005,0.4820488691329956,0.5333482027053833,0.8690353631973267,0.47517573833465576,0.7246412038803101,0.5509752631187439,0.5333482027053833,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
16,0.485384464263916,0.514615535736084,0.8687021136283875,0.4735966920852661,0.7230038046836853,0.54941725730896,0.5338770151138306,0.4813157320022583,0.5357661247253418,0.8687021136283875,0.4735966920852661,0.7230038046836853,0.54941725730896,0.5357661247253418,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
17,0.48413240909576416,0.5158675909042358,0.8683743476867676,0.47201937437057495,0.721365749835968,0.5499737858772278,0.5363848209381104,0.4806678891181946,0.5382606983184814,0.8683743476867676,0.47201937437057495,0.721365749835968,0.5499737858772278,0.5382606983184814,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
