epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
22,0.4410881996154785,0.5589118003845215,0.8823829889297485,0.5249014496803284,0.7749535441398621,0.5749244689941406,0.5585927963256836,0.5576574802398682,0.5415355563163757,0.8823829889297485,0.5249014496803284,0.7749535441398621,0.5749244689941406,0.5415355563163757,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
23,0.4361988306045532,0.5638011693954468,0.8824436068534851,0.5245323181152344,0.7747220396995544,0.5783665776252747,0.5649429559707642,0.5601170063018799,0.5467686057090759,0.8824436068534851,0.5245323181152344,0.7747220396995544,0.5783665776252747,0.5467686057090759,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
24,0.43111759424209595,0.568882405757904,0.8825510144233704,0.5242691040039062,0.774600625038147,0.5743976831436157,0.5714596509933472,0.5628732442855835,0.5521295070648193,0.8825510144233704,0.5242691040039062,0.774600625038147,0.5743976831436157,0.5521295070648193,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
25,0.4258285164833069,0.5741714835166931,0.8827092051506042,0.5241231918334961,0.7745988368988037,0.5686956644058228,0.578140139579773,0.5659453868865967,0.557613730430603,0.8827092051506042,0.5241231918334961,0.7745988368988037,0.5686956644058228,0.557613730430603,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
26,0.4202998876571655,0.5797001123428345,0.8829220533370972,0.5241056680679321,0.7747259140014648,0.5747896432876587,0.5849813222885132,0.5693520903587341,0.5632160902023315,0.8829220533370972,0.5241056680679321,0.7747259140014648,0.5747896432876587,0.5632160902023315,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
27,0.4145606756210327,0.5854393243789673,0.8831937313079834,0.5242277979850769,0.7749906182289124,0.5746197700500488,0.591979444026947,0.5731120109558105,0.5689317584037781,0.8831937313079834,0.5242277979850769,0.7749906182289124,0.5746197700500488,0.5689317584037781,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
28,0.40859371423721313,0.5914062857627869,0.8835280537605286,0.5244991779327393,0.7754005789756775,0.5749474167823792,0.5991309881210327,0.5772402286529541,0.5747556090354919,0.8835280537605286,0.5244991779327393,0.7754005789756775,0.5749474167823792,0.5747556090354919,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
29,0.4023869037628174,0.5976130962371826,0.8839285373687744,0.5249277949333191,0.7759613990783691,0.5802855491638184,0.6064321994781494,0.581748902797699,0.5806823372840881,0.8839285373687744,0.5249277949333191,0.7759613990783691,0.5802855491638184,0.5806823372840881,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
30,0.3959789276123047,0.6040210723876953,0.8843984603881836,0.525520920753479,0.7766773700714111,0.5699163675308228,0.6138790845870972,0.5866489410400391,0.5867068767547607,0.8843984603881836,0.525520920753479,0.7766773700714111,0.5699163675308228,0.5867068767547607,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
31,0.38932085037231445,0.6106791496276855,0.8849405646324158,0.5262840390205383,0.7775503993034363,0.56752610206604,0.6214673519134521,0.5919497609138489,0.5928230881690979,0.8849405646324158,0.5262840390205383,0.7775503993034363,0.56752610206604,0.5928230881690979,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
32,0.38241612911224365,0.6175838708877563,0.8855575323104858,0.5272219181060791,0.7785810828208923,0.5704990029335022,0.6291921138763428,0.5976593494415283,0.5990239381790161,0.8855575323104858,0.5272219181060791,0.7785810828208923,0.5704990029335022,0.5990239381790161,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
33,0.3752765655517578,0.6247234344482422,0.8862515687942505,0.5283381342887878,0.7797680497169495,0.5732653141021729,0.6370478868484497,0.6037834286689758,0.6053017377853394,0.8862515687942505,0.5283381342887878,0.7797680497169495,0.5732653141021729,0.6053017377853394,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
34,0.3678906559944153,0.6321093440055847,0.887024462223053,0.5296348929405212,0.7811079621315002,0.5814693570137024,0.6450289487838745,0.6103266477584839,0.6116490364074707,0.887024462223053,0.5296348929405212,0.7811079621315002,0.5814693570137024,0.6116490364074707,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
35,0.36030805110931396,0.639691948890686,0.887877345085144,0.5311126112937927,0.7825946807861328,0.5734068155288696,0.6531285047531128,0.6172912120819092,0.6180591583251953,0.887877345085144,0.5311126112937927,0.7825946807861328,0.5734068155288696,0.6180591583251953,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
36,0.3524760603904724,0.6475239396095276,0.888810396194458,0.5327692031860352,0.784218966960907,0.5752055644989014,0.6613395810127258,0.6246757507324219,0.6245251893997192,0.888810396194458,0.5327692031860352,0.784218966960907,0.5752055644989014,0.6245251893997192,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
37,0.3444151282310486,0.6555848717689514,0.8898233771324158,0.5346009135246277,0.785969078540802,0.5798200964927673,0.6696547269821167,0.6324754953384399,0.6310395002365112,0.8898233771324158,0.5346009135246277,0.785969078540802,0.5798200964927673,0.6310395002365112,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
38,0.3361673355102539,0.6638326644897461,0.890914797782898,0.5366023778915405,0.7878313064575195,0.5723742842674255,0.6780661940574646,0.640682578086853,0.6375956535339355,0.890914797782898,0.5366023778915405,0.7878313064575195,0.5723742842674255,0.6375956535339355,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
39,0.3277050256729126,0.6722949743270874,0.892082154750824,0.5387651920318604,0.7897879481315613,0.5690686106681824,0.6865657567977905,0.6492840051651001,0.64418625831604,0.892082154750824,0.5387651920318604,0.7897879481315613,0.5690686106681824,0.64418625831604,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
40,0.319008469581604,0.680991530418396,0.8933219313621521,0.5410794615745544,0.7918194532394409,0.5820721983909607,0.695144772529602,0.6582621932029724,0.6508039236068726,0.8933219313621521,0.5410794615745544,0.7918194532394409,0.5820721983909607,0.6508039236068726,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
41,0.31018203496932983,0.6898179650306702,0.8946290612220764,0.5435320138931274,0.7939033508300781,0.5751964449882507,0.7037938833236694,0.6675947904586792,0.657441258430481,0.8946290612220764,0.5435320138931274,0.7939033508300781,0.5751964449882507,0.657441258430481,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
42,0.30113112926483154,0.6988688707351685,0.895997166633606,0.546107292175293,0.7960149049758911,0.5924315452575684,0.7125034332275391,0.6772533655166626,0.6640908718109131,0.895997166633606,0.546107292175293,0.7960149049758911,0.5924315452575684,0.6640908718109131,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
43,0.2920815944671631,0.7079184055328369,0.8974184989929199,0.5487871766090393,0.7981281876564026,0.5561336874961853,0.7212629318237305,0.6872034072875977,0.670746922492981,0.8974184989929199,0.5487871766090393,0.7981281876564026,0.5561336874961853,0.670746922492981,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
44,0.2827024459838867,0.7172975540161133,0.8988832235336304,0.551548421382904,0.8002139925956726,0.5965450406074524,0.7300612330436707,0.6974016427993774,0.6774024963378906,0.8988832235336304,0.551548421382904,0.8002139925956726,0.5965450406074524,0.6774024963378906,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
45,0.27333319187164307,0.7266668081283569,0.9003809094429016,0.5543692708015442,0.80224609375,0.5996237993240356,0.7388862371444702,0.7078016400337219,0.6840518712997437,0.9003809094429016,0.5543692708015442,0.80224609375,0.5996237993240356,0.6840518712997437,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
46,0.2639235854148865,0.7360764145851135,0.9019001722335815,0.5572261214256287,0.8041986227035522,0.594743013381958,0.7477243542671204,0.7183493971824646,0.6906920671463013,0.9019001722335815,0.5572261214256287,0.8041986227035522,0.594743013381958,0.6906920671463013,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
47,0.2544289827346802,0.7455710172653198,0.9034282565116882,0.5600903034210205,0.8060460686683655,0.6089984774589539,0.756561279296875,0.7289832830429077,0.6973214149475098,0.9034282565116882,0.5600903034210205,0.8060460686683655,0.6089984774589539,0.6973214149475098,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
48,0.24497473239898682,0.7550252676010132,0.9049517512321472,0.5629322528839111,0.807766318321228,0.61113041639328,0.7653814554214478,0.7396374940872192,0.7039391994476318,0.9049517512321472,0.5629322528839111,0.807766318321228,0.61113041639328,0.7039391994476318,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
49,0.23553550243377686,0.7644644975662231,0.9064576029777527,0.5657214522361755,0.8093411326408386,0.622393012046814,0.7741684317588806,0.750243067741394,0.7105448246002197,0.9064576029777527,0.5657214522361755,0.8093411326408386,0.622393012046814,0.7105448246002197,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
50,0.22642552852630615,0.7735744714736938,0.9079333543777466,0.5684291124343872,0.8107577562332153,0.5595701932907104,0.7829047441482544,0.7607303261756897,0.7171409130096436,0.9079333543777466,0.5684291124343872,0.8107577562332153,0.5595701932907104,0.7171409130096436,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
51,0.21709275245666504,0.782907247543335,0.9093669056892395,0.5710216164588928,0.8120066523551941,0.597307562828064,0.7915716767311096,0.7710264921188354,0.723726749420166,0.9093669056892395,0.5710216164588928,0.8120066523551941,0.597307562828064,0.723726749420166,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
52,0.20803618431091309,0.7919638156890869,0.9107494950294495,0.5734753608703613,0.8130879402160645,0.6014887690544128,0.8001497983932495,0.7810662388801575,0.7303027510643005,0.9107494950294495,0.5734753608703613,0.8130879402160645,0.6014887690544128,0.7303027510643005,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
53,0.1991751790046692,0.8008248209953308,0.9120737910270691,0.575765073299408,0.8140056133270264,0.6053408980369568,0.8086186051368713,0.790786623954773,0.7368679642677307,0.9120737910270691,0.575765073299408,0.8140056133270264,0.6053408980369568,0.7368679642677307,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
54,0.19047236442565918,0.8095276355743408,0.9133358001708984,0.5778697729110718,0.8147697448730469,0.6279810667037964,0.8169564008712769,0.8001308441162109,0.7434196472167969,0.9133358001708984,0.5778697729110718,0.8147697448730469,0.6279810667037964,0.7434196472167969,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
55,0.18229198455810547,0.8177080154418945,0.9145348072052002,0.5797763466835022,0.8153969645500183,0.5842936635017395,0.825141429901123,0.8090519309043884,0.7499545812606812,0.9145348072052002,0.5797763466835022,0.8153969645500183,0.5842936635017395,0.7499545812606812,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_train_50__default_train_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_train_50/default_train_50.model
