epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
0,0.4999799132347107,0.5000200867652893,0.8842924237251282,0.5351157188415527,0.783997654914856,0.5804852247238159,0.47630029916763306,0.5405993461608887,0.45477938652038574,0.8842924237251282,0.5351157188415527,0.783997654914856,0.5804852247238159,0.45477938652038574,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
1,0.4970928430557251,0.5029071569442749,0.8833616375923157,0.5317466855049133,0.7808371186256409,0.5805202126502991,0.48129749298095703,0.5394620895385742,0.45669740438461304,0.8833616375923157,0.5317466855049133,0.7808371186256409,0.5805202126502991,0.45669740438461304,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
2,0.49417710304260254,0.5058228969573975,0.8824223875999451,0.5283088684082031,0.7775753736495972,0.5776441693305969,0.4863662123680115,0.538332998752594,0.45864158868789673,0.8824223875999451,0.5283088684082031,0.7775753736495972,0.5776441693305969,0.45864158868789673,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
3,0.49121755361557007,0.5087824463844299,0.8814757466316223,0.5248028039932251,0.7742101550102234,0.5772666335105896,0.49151790142059326,0.5372117161750793,0.4606039524078369,0.8814757466316223,0.5248028039932251,0.7742101550102234,0.5772666335105896,0.4606039524078369,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
4,0.48821139335632324,0.5117886066436768,0.8805212378501892,0.5212253928184509,0.7707332372665405,0.5758488178253174,0.4967672824859619,0.5360977649688721,0.46259522438049316,0.8805212378501892,0.5212253928184509,0.7707332372665405,0.5758488178253174,0.46259522438049316,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
5,0.4851566553115845,0.5148433446884155,0.8795554041862488,0.5175634622573853,0.7671249508857727,0.5697551965713501,0.5021336674690247,0.5349817276000977,0.4646279215812683,0.8795554041862488,0.5175634622573853,0.7671249508857727,0.5697551965713501,0.4646279215812683,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
6,0.482033371925354,0.517966628074646,0.8785755038261414,0.5138055086135864,0.7633674144744873,0.5675700902938843,0.5076323747634888,0.5338566899299622,0.46670711040496826,0.8785755038261414,0.5138055086135864,0.7633674144744873,0.5675700902938843,0.46670711040496826,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
7,0.4788374900817871,0.5211625099182129,0.8775812387466431,0.5099468231201172,0.7594500780105591,0.5690041780471802,0.5132715702056885,0.5327246189117432,0.46883171796798706,0.8775812387466431,0.5099468231201172,0.7594500780105591,0.5690041780471802,0.46883171796798706,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
8,0.47558462619781494,0.5244153738021851,0.8765739798545837,0.5059888362884521,0.7553671598434448,0.5636477470397949,0.5190538167953491,0.5315916538238525,0.470997154712677,0.8765739798545837,0.5059888362884521,0.7553671598434448,0.5636477470397949,0.470997154712677,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
9,0.4722546339035034,0.5277453660964966,0.8755556344985962,0.5019353032112122,0.7511155605316162,0.5631063580513,0.524978756904602,0.5304650664329529,0.4731978178024292,0.8755556344985962,0.5019353032112122,0.7511155605316162,0.5631063580513,0.4731978178024292,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
10,0.46885907649993896,0.531140923500061,0.8745285272598267,0.4977905750274658,0.7466925382614136,0.5609396696090698,0.5310444831848145,0.5293521285057068,0.4754272699356079,0.8745285272598267,0.4977905750274658,0.7466925382614136,0.5609396696090698,0.4754272699356079,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
11,0.46540915966033936,0.5345908403396606,0.8734950423240662,0.49355947971343994,0.7420961260795593,0.5514596104621887,0.5372481346130371,0.5282598733901978,0.4776797294616699,0.8734950423240662,0.49355947971343994,0.7420961260795593,0.5514596104621887,0.4776797294616699,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_25__default_nonhyper_25,25,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_25/default_nonhyper_25.model
