epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
0,0.5173465013504028,0.48265349864959717,0.8880653381347656,0.5489608645439148,0.7962610721588135,0.5912122130393982,0.4458045959472656,0.5493649840354919,0.4570939540863037,0.8880653381347656,0.5489608645439148,0.7962610721588135,0.5912122130393982,0.4570939540863037,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
1,0.5120331645011902,0.4879668354988098,0.8870548605918884,0.5456335544586182,0.7930825352668762,0.5872739553451538,0.4533090591430664,0.5502758622169495,0.4600331783294678,0.8870548605918884,0.5456335544586182,0.7930825352668762,0.5872739553451538,0.4600331783294678,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
2,0.506723940372467,0.49327605962753296,0.8860345482826233,0.5421920418739319,0.7897585034370422,0.5857194066047668,0.46083182096481323,0.5511715412139893,0.46296876668930054,0.8860345482826233,0.5421920418739319,0.7897585034370422,0.5857194066047668,0.46296876668930054,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
3,0.5014182329177856,0.49858176708221436,0.8850042819976807,0.5386257171630859,0.786281943321228,0.5841818451881409,0.46837377548217773,0.5520648956298828,0.4658961892127991,0.8850042819976807,0.5386257171630859,0.786281943321228,0.5841818451881409,0.4658961892127991,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
4,0.4960998296737671,0.5039001703262329,0.8839627504348755,0.5349305272102356,0.7826405763626099,0.5796846747398376,0.4759601950645447,0.5529712438583374,0.46880924701690674,0.8839627504348755,0.5349305272102356,0.7826405763626099,0.5796846747398376,0.46880924701690674,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
5,0.49072813987731934,0.5092718601226807,0.8829073905944824,0.5311184525489807,0.7788160443305969,0.5756094455718994,0.4836335778236389,0.5539147853851318,0.47170549631118774,0.8829073905944824,0.5311184525489807,0.7788160443305969,0.5756094455718994,0.47170549631118774,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
6,0.48525798320770264,0.5147420167922974,0.8818368315696716,0.5272112488746643,0.7747926712036133,0.5784794688224792,0.49143368005752563,0.5549224615097046,0.4745846390724182,0.8818368315696716,0.5272112488746643,0.7747926712036133,0.5784794688224792,0.4745846390724182,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
7,0.47967803478240967,0.5203219652175903,0.8807509541511536,0.5232257843017578,0.7705574631690979,0.5773362517356873,0.4993928074836731,0.5560212731361389,0.4774430990219116,0.8807509541511536,0.5232257843017578,0.7705574631690979,0.5773362517356873,0.4774430990219116,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
8,0.4739682078361511,0.5260317921638489,0.8796496391296387,0.5191705226898193,0.7660966515541077,0.5678927302360535,0.5075407028198242,0.5572390556335449,0.48027563095092773,0.8796496391296387,0.5191705226898193,0.7660966515541077,0.5678927302360535,0.48027563095092773,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
9,0.46805667877197266,0.5319433212280273,0.8785322904586792,0.5150479078292847,0.7613928914070129,0.5771331787109375,0.5159043073654175,0.5586036443710327,0.48307639360427856,0.8785322904586792,0.5150479078292847,0.7613928914070129,0.5771331787109375,0.48307639360427856,0.0,332,193,606,0,B,plus_katz,Hyp3,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
