epoch,loss,sat_train_overall,sat_train_trans,sat_train_irreflex,sat_train_asymmetry,sat_train_closure,sat_train_pos,sat_train_neg,sat_test_overall,sat_test_trans,sat_test_irreflex,sat_test_asymmetry,sat_test_closure,sat_test_pos,sat_test_neg,n_pos,n_neg,n_test_pos,n_test_neg,scenario,katz_mode,predicate,embed_type,hierarchy_source,bundle_tag,vector_dim,model_path
11,0.4537124037742615,0.5462875962257385,0.8630310297012329,0.4464622139930725,0.689961850643158,0.5348305702209473,0.5808538198471069,0.4913563132286072,0.5385910868644714,0.8630310297012329,0.4464622139930725,0.689961850643158,0.5348305702209473,0.5385910868644714,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
12,0.4484208822250366,0.5515791177749634,0.861882209777832,0.44045859575271606,0.6821949481964111,0.5397008657455444,0.5905845761299133,0.49062269926071167,0.5419008731842041,0.861882209777832,0.44045859575271606,0.6821949481964111,0.5397008657455444,0.5419008731842041,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
13,0.44313323497772217,0.5568667650222778,0.8607617020606995,0.43439286947250366,0.6741201877593994,0.5396497249603271,0.6004247665405273,0.4899279475212097,0.5452064871788025,0.8607617020606995,0.43439286947250366,0.6741201877593994,0.5396497249603271,0.5452064871788025,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
14,0.43784475326538086,0.5621552467346191,0.8596725463867188,0.42827630043029785,0.6657367944717407,0.5371857285499573,0.6103725433349609,0.4892845153808594,0.5484967827796936,0.8596725463867188,0.42827630043029785,0.6657367944717407,0.5371857285499573,0.5484967827796936,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
15,0.4325507879257202,0.5674492120742798,0.8586178421974182,0.42212414741516113,0.6570490598678589,0.5359755158424377,0.6204205751419067,0.48870575428009033,0.5517584085464478,0.8586178421974182,0.42212414741516113,0.6570490598678589,0.5359755158424377,0.5517584085464478,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
16,0.4272651672363281,0.5727348327636719,0.8576002717018127,0.41595518589019775,0.6480666399002075,0.5316650867462158,0.6305568218231201,0.48820561170578003,0.5549761056900024,0.8576002717018127,0.41595518589019775,0.6480666399002075,0.5316650867462158,0.5549761056900024,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
17,0.42197418212890625,0.5780258178710938,0.8566217422485352,0.40979182720184326,0.63880455493927,0.5338228940963745,0.6407641172409058,0.4877992272377014,0.5581326484680176,0.8566217422485352,0.40979182720184326,0.63880455493927,0.5338228940963745,0.5581326484680176,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
18,0.4167056083679199,0.5832943916320801,0.8556835651397705,0.4036600589752197,0.6292839050292969,0.5325461626052856,0.6510214805603027,0.4875028729438782,0.5612095594406128,0.8556835651397705,0.4036600589752197,0.6292839050292969,0.5325461626052856,0.5612095594406128,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
19,0.41146135330200195,0.588538646697998,0.8547857999801636,0.39758914709091187,0.6195307970046997,0.5304549932479858,0.661304771900177,0.48733389377593994,0.5641875267028809,0.8547857999801636,0.39758914709091187,0.6195307970046997,0.5304549932479858,0.5641875267028809,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
20,0.4062455892562866,0.5937544107437134,0.8539267182350159,0.39161014556884766,0.609576404094696,0.5290884971618652,0.6715868711471558,0.48731034994125366,0.5670466423034668,0.8539267182350159,0.39161014556884766,0.609576404094696,0.5290884971618652,0.5670466423034668,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
21,0.4010578393936157,0.5989421606063843,0.853103518486023,0.38575565814971924,0.5994561910629272,0.5316139459609985,0.681838870048523,0.48745083808898926,0.5697667598724365,0.853103518486023,0.38575565814971924,0.5994561910629272,0.5316139459609985,0.5697667598724365,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
22,0.3959217667579651,0.6040782332420349,0.8523113131523132,0.3800591826438904,0.5892097353935242,0.5298913717269897,0.6920304894447327,0.48777443170547485,0.5723286867141724,0.8523113131523132,0.3800591826438904,0.5892097353935242,0.5298913717269897,0.5723286867141724,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
23,0.39082837104797363,0.6091716289520264,0.8515435457229614,0.3745533227920532,0.5788784623146057,0.5300467610359192,0.7021313905715942,0.4882991313934326,0.5747146606445312,0.8515435457229614,0.3745533227920532,0.5788784623146057,0.5300467610359192,0.5747146606445312,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
24,0.38578617572784424,0.6142138242721558,0.8507919907569885,0.36926937103271484,0.5685047507286072,0.5295951962471008,0.7121118307113647,0.48904240131378174,0.5769087076187134,0.8507919907569885,0.36926937103271484,0.5685047507286072,0.5295951962471008,0.5769087076187134,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
25,0.3807936906814575,0.6192063093185425,0.8500468730926514,0.3642355799674988,0.558131217956543,0.5299437642097473,0.7219433784484863,0.49001991748809814,0.5788966417312622,0.8500468730926514,0.3642355799674988,0.558131217956543,0.5299437642097473,0.5788966417312622,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
26,0.37583935260772705,0.624160647392273,0.8492972254753113,0.3594778776168823,0.5477998852729797,0.5360530614852905,0.7315992116928101,0.49124574661254883,0.5806677937507629,0.8492972254753113,0.3594778776168823,0.5477998852729797,0.5360530614852905,0.5806677937507629,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
27,0.3709615468978882,0.6290384531021118,0.8485310077667236,0.35501718521118164,0.5375484228134155,0.5310837626457214,0.7410566210746765,0.49273085594177246,0.5822130441665649,0.8485310077667236,0.35501718521118164,0.5375484228134155,0.5310837626457214,0.5822130441665649,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
28,0.3661177158355713,0.6338822841644287,0.8477357029914856,0.35087132453918457,0.5274140238761902,0.532287061214447,0.7502937912940979,0.49448418617248535,0.5835264921188354,0.8477357029914856,0.35087132453918457,0.5274140238761902,0.532287061214447,0.5835264921188354,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
29,0.3613250255584717,0.6386749744415283,0.8468988537788391,0.34705328941345215,0.5174291133880615,0.53126060962677,0.7592930793762207,0.4965115785598755,0.5846048593521118,0.8468988537788391,0.34705328941345215,0.5174291133880615,0.53126060962677,0.5846048593521118,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
30,0.3565669059753418,0.6434330940246582,0.8460078239440918,0.3435720205307007,0.5076220631599426,0.5333278775215149,0.7680397033691406,0.4988160729408264,0.5854469537734985,0.8460078239440918,0.3435720205307007,0.5076220631599426,0.5333278775215149,0.5854469537734985,0.0,332,193,606,0,A,no_katz,Hyp2,poincare,DEFAULT,embeddings_nonhyper_50__default_nonhyper_50,50,/content/drive/MyDrive/HyperN/EMBD/Poincare_Gensim/Seminar_DS/embeddings_nonhyper_50/default_nonhyper_50.model
